Sales_ID,Name,Year,Selling_Price,km_Driven,City_Code,State_Code,Postal_Code,Fuel,Seller_Type,Transmission,Owner,Mileage,Engine,Max_Power,Seats,City_Name,State_Name,Region_Code,Region
6692,Tata Indigo LX,2010,150000,90000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,17,1405,70,5,Vellore,Tamil Nadu,R4,South
6693,Datsun GO Plus A Option Petrol,2018,530000,65000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,19,1198,67,7,Vellore,Tamil Nadu,R4,South
6694,Hyundai Verna 1.4 VTVT,2016,650000,40000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,17,1396,105,5,Vellore,Tamil Nadu,R4,South
6695,Mahindra Bolero SLX 4WD BSIII,2008,250000,200000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,13,2523,63,7,Vellore,Tamil Nadu,R4,South
6696,Skoda Rapid 1.5 TDI AT Style Plus,2016,675000,88000,CT29,ST24,632001,Diesel,Dealer,Automatic,First Owner,21,1498,103,5,Vellore,Tamil Nadu,R4,South
6697,Hyundai i20 2015-2017 Sportz 1.4 CRDi,2014,484999,70100,CT29,ST24,632001,Diesel,Dealer,Manual,First Owner,22,1396,88,5,Vellore,Tamil Nadu,R4,South
6698,BMW X4 M Sport X xDrive20d,2019,5800000,21000,CT29,ST24,632001,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,Vellore,Tamil Nadu,R4,South
6699,Honda Jazz 1.2 S i VTEC,2015,671000,48228,CT29,ST24,632001,Petrol,Dealer,Manual,First Owner,18,1199,88,5,Vellore,Tamil Nadu,R4,South
6700,Maruti Celerio VDi,2016,375000,61173,CT29,ST24,632001,Diesel,Dealer,Manual,First Owner,27,793,47,5,Vellore,Tamil Nadu,R4,South
6701,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2003,200000,120000,CT29,ST24,632001,Diesel,Individual,Manual,Second Owner,10,2179,120,7,Vellore,Tamil Nadu,R4,South
6702,Hyundai Verna 1.6 CRDi S,2017,800000,15000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,23,1582,126,5,Vellore,Tamil Nadu,R4,South
6703,Mercedes-Benz B Class B200 CDI Sport,2016,1859000,40000,CT29,ST24,632001,Diesel,Individual,Automatic,Second Owner,19,2143,134,5,Vellore,Tamil Nadu,R4,South
6704,Ford Ecosport 1.0 Ecoboost Titanium Optional,2014,550000,43011,CT29,ST24,632001,Petrol,Dealer,Manual,First Owner,18,999,123,5,Vellore,Tamil Nadu,R4,South
6705,Mahindra Bolero SLX,2011,370000,110000,CT29,ST24,632001,Diesel,Individual,Manual,Second Owner,13,2523,63,7,Vellore,Tamil Nadu,R4,South
6706,Volkswagen Jetta 2.0 TDI Comfortline,2010,400000,100000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,15,1896,105,5,Vellore,Tamil Nadu,R4,South
6707,Toyota Platinum Etios 1.4 GXD,2018,780000,116000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,23,1364,67,5,Vellore,Tamil Nadu,R4,South
6708,Datsun RediGO S,2018,280000,50000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,22,799,53,5,Vellore,Tamil Nadu,R4,South
6709,Hyundai Creta 1.6 CRDi SX,2015,965000,60000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,19,1582,126,5,Vellore,Tamil Nadu,R4,South
6710,Maruti Wagon R LX,2006,65000,198000,CT29,ST24,632001,Petrol,Individual,Manual,Second Owner,18,998,67,5,Vellore,Tamil Nadu,R4,South
6711,Maruti Alto LXi,2011,225000,90000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,19,796,46,5,Vellore,Tamil Nadu,R4,South
6712,Audi Q5 35TDI Premium Plus,2018,3975000,31800,CT29,ST24,632001,Diesel,Dealer,Automatic,First Owner,17,1968,188,5,Vellore,Tamil Nadu,R4,South
6713,Hyundai Grand i10 1.2 Kappa Magna AT,2016,475000,45629,CT29,ST24,632001,Petrol,Trustmark Dealer,Automatic,First Owner,18,1197,81,5,Vellore,Tamil Nadu,R4,South
6714,Chevrolet Spark 1.0 LT,2012,80000,70000,CT29,ST24,632001,Petrol,Individual,Manual,Second Owner,16,995,62,5,Vellore,Tamil Nadu,R4,South
6715,Hyundai i20 Asta 1.2,2015,550000,70000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,18,1197,81,5,Vellore,Tamil Nadu,R4,South
6716,Tata Sumo MKII GX BS IV,2011,250000,90000,CT29,ST24,632001,Diesel,Individual,Manual,Second Owner,13,2179,118,7,Vellore,Tamil Nadu,R4,South
6718,Renault KWID Climber 1.0 MT BSIV,2019,300000,35000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,23,999,67,5,Vellore,Tamil Nadu,R4,South
6719,Maruti Wagon R VXI Optional,2017,400000,70000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,20,998,67,5,Vellore,Tamil Nadu,R4,South
6720,Chevrolet Sail 1.3 LS,2013,246000,56000,CT29,ST24,632001,Diesel,Dealer,Manual,First Owner,22,1248,74,5,Vellore,Tamil Nadu,R4,South
6721,Maruti Swift VDI,2013,375000,65000,CT29,ST24,632001,Diesel,Dealer,Manual,First Owner,28,1248,74,5,Vellore,Tamil Nadu,R4,South
6722,Volkswagen Vento Diesel Comfortline,2011,365000,65000,CT29,ST24,632001,Diesel,Dealer,Manual,Second Owner,20,1598,103,5,Vellore,Tamil Nadu,R4,South
6723,Maruti Swift Vdi BSIII,2007,185000,90000,CT29,ST24,632001,Diesel,Individual,Manual,Fourth & Above Owner,17,1248,75,5,Vellore,Tamil Nadu,R4,South
6724,Maruti S-Presso VXI AT,2019,475000,5000,CT29,ST24,632001,Petrol,Individual,Automatic,First Owner,21,998,67,5,Vellore,Tamil Nadu,R4,South
6725,Honda City i VTEC SV,2016,575000,55161,CT29,ST24,632001,Petrol,Dealer,Manual,First Owner,17,1497,117,5,Vellore,Tamil Nadu,R4,South
6726,Honda City i VTEC V,2016,625000,55000,CT29,ST24,632001,Petrol,Dealer,Manual,First Owner,17,1497,117,5,Vellore,Tamil Nadu,R4,South
6727,Chevrolet Spark 1.0 LS,2010,114999,60000,CT29,ST24,632001,Petrol,Individual,Manual,Second Owner,18,995,62,5,Vellore,Tamil Nadu,R4,South
6728,Chevrolet Spark 1.0 LS,2010,140000,60000,CT29,ST24,632001,Petrol,Individual,Manual,Second Owner,18,995,62,5,Vellore,Tamil Nadu,R4,South
6729,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,2010,425000,129000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,12,2494,102,8,Vellore,Tamil Nadu,R4,South
6730,Tata Indigo CR4,2013,290000,25000,CT29,ST24,632001,Diesel,Individual,Manual,First Owner,23,1396,70,5,Vellore,Tamil Nadu,R4,South
6732,Maruti Omni E MPI STD BS IV,2018,254999,25000,CT05,ST25,500004,Petrol,Individual,Manual,First Owner,16,796,34,8,Hyderabad,Telangana,R4,South
6733,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,850000,76139,CT05,ST25,500004,Diesel,Individual,Manual,First Owner,23,1498,98,5,Hyderabad,Telangana,R4,South
6734,Lexus ES 300h,2019,5150000,20000,CT05,ST25,500004,Petrol,Dealer,Automatic,First Owner,22,2487,214,5,Hyderabad,Telangana,R4,South
6735,Hyundai Elantra SX,2012,550000,95000,CT05,ST25,500004,Petrol,Individual,Manual,First Owner,16,1797,147,5,Hyderabad,Telangana,R4,South
6736,Toyota Glanza V CVT,2019,894999,9654,CT05,ST25,500004,Petrol,Dealer,Automatic,First Owner,19,1197,81,5,Hyderabad,Telangana,R4,South
6737,Volvo XC90 T8 Excellence BSIV,2017,10000000,30000,CT05,ST25,500004,Petrol,Individual,Automatic,First Owner,42,1969,400,4,Hyderabad,Telangana,R4,South
6738,Daewoo Matiz SD,2000,100000,60000,CT05,ST25,500004,Petrol,Individual,Manual,First Owner,18,796,53,5,Hyderabad,Telangana,R4,South
6739,Maruti Wagon R LXI CNG,2016,360000,50000,CT05,ST25,500004,CNG,Individual,Manual,First Owner,26,998,58,5,Hyderabad,Telangana,R4,South
6740,Maruti Swift AMT ZXI,2018,600000,69779,CT05,ST25,500004,Petrol,Dealer,Automatic,First Owner,22,1197,81,5,Hyderabad,Telangana,R4,South
6741,Maruti Alto LXi BSIII,2010,160000,80000,CT05,ST25,500004,Petrol,Individual,Manual,Second Owner,19,796,46,5,Hyderabad,Telangana,R4,South
6742,Maruti Swift Dzire VDI,2013,530000,120000,CT05,ST25,500004,Diesel,Individual,Manual,Second Owner,23,1248,74,5,Hyderabad,Telangana,R4,South
6743,Hyundai i20 Active 1.4 SX with AVN,2015,610000,50000,CT05,ST25,500004,Diesel,Individual,Manual,Second Owner,21,1396,88,5,Hyderabad,Telangana,R4,South
6744,Tata Tiago 1.2 Revotron XZ,2017,450000,90000,CT05,ST25,500004,Petrol,Individual,Manual,First Owner,23,1199,84,5,Hyderabad,Telangana,R4,South
6745,Maruti Swift Dzire VXI,2014,450000,30000,CT05,ST25,500004,Petrol,Individual,Manual,First Owner,19,1197,85,5,Hyderabad,Telangana,R4,South
6746,Nissan Sunny XL D,2018,670000,35000,CT05,ST25,500004,Diesel,Individual,Manual,First Owner,22,1461,84,5,Hyderabad,Telangana,R4,South
6747,Maruti Swift Dzire VXI 1.2,2020,730000,1500,CT05,ST25,500004,Petrol,Individual,Manual,First Owner,21,1197,81,5,Hyderabad,Telangana,R4,South
6748,Volkswagen Ameo 1.5 TDI Comfortline,2017,700000,40906,CT05,ST25,500004,Diesel,Dealer,Manual,First Owner,21,1498,108,5,Hyderabad,Telangana,R4,South
6749,Tata Aria Pride,2011,337000,142000,CT05,ST25,500004,Diesel,Individual,Manual,Third Owner,13,2179,138,7,Hyderabad,Telangana,R4,South
6750,Tata Bolt Revotron XE,2015,299000,16500,CT05,ST25,500004,Petrol,Individual,Manual,First Owner,17,1193,88,5,Hyderabad,Telangana,R4,South
6751,Fiat Linea 1.3 Active,2010,200000,80000,CT05,ST25,500004,Diesel,Individual,Manual,Second Owner,20,1248,91,5,Hyderabad,Telangana,R4,South
6752,Hyundai Grand i10 CRDi Sportz,2015,425000,91500,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,24,1120,70,5,Hyderabad,Telangana,R4,South
6753,Mahindra Scorpio S2 7 Seater,2015,680000,90000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,15,2523,75,7,Hyderabad,Telangana,R4,South
6754,Honda Amaze VX Diesel BSIV,2019,800000,10000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,27,1498,98,5,Hyderabad,Telangana,R4,South
6755,Maruti Wagon R Stingray VXI,2014,380000,35000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,20,998,67,5,Hyderabad,Telangana,R4,South
6756,Hyundai i20 Magna 1.4 CRDi,2010,270000,100000,CT05,ST25,500020,Diesel,Individual,Manual,Fourth & Above Owner,21,1396,90,5,Hyderabad,Telangana,R4,South
6757,Chevrolet Beat Diesel LT,2012,150000,110000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,25,936,57,5,Hyderabad,Telangana,R4,South
6758,Maruti Swift Dzire VDI,2012,415000,108000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,23,1248,74,5,Hyderabad,Telangana,R4,South
6759,Toyota Innova 2.5 EV (Diesel) PS 8 Seater BS IV,2013,850000,120000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,12,2494,100,8,Hyderabad,Telangana,R4,South
6760,Hyundai Verna Transform SX VTVT,2011,400000,60000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,16,1599,103,5,Hyderabad,Telangana,R4,South
6761,Tata Indica V2 DLS,2011,100000,80000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,17,1396,53,5,Hyderabad,Telangana,R4,South
6762,Maruti SX4 Vxi BSIII,2007,160000,120000,CT05,ST25,500020,Petrol,Individual,Manual,Second Owner,15,1586,104,5,Hyderabad,Telangana,R4,South
6763,Renault KWID Climber 1.0 MT,2017,290000,50000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,23,999,67,5,Hyderabad,Telangana,R4,South
6764,Maruti Swift AMT VXI,2019,610000,10000,CT05,ST25,500020,Petrol,Individual,Automatic,First Owner,21,1197,81,5,Hyderabad,Telangana,R4,South
6765,Maruti Alto 800 LXI,2014,235000,50000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,22,796,47,5,Hyderabad,Telangana,R4,South
6766,Maruti Ertiga ZDI,2012,450000,98000,CT05,ST25,500020,Diesel,Individual,Manual,Fourth & Above Owner,20,1248,88,7,Hyderabad,Telangana,R4,South
6767,Mahindra Bolero 2011-2019 SLE,2014,570000,74000,CT05,ST25,500020,Diesel,Dealer,Manual,First Owner,15,2523,62,7,Hyderabad,Telangana,R4,South
6768,Mahindra Bolero DI AC BSIII,2005,250000,80000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,13,2523,63,7,Hyderabad,Telangana,R4,South
6769,Honda Civic 1.8 S MT,2007,245000,90000,CT05,ST25,500020,Petrol,Individual,Manual,Third Owner,13,1799,130,5,Hyderabad,Telangana,R4,South
6770,Mahindra Scorpio 2.6 CRDe,2003,300000,98000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,10,2179,120,8,Hyderabad,Telangana,R4,South
6771,Maruti Swift Dzire VDI,2014,650000,50000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,23,1248,74,5,Hyderabad,Telangana,R4,South
6772,Maruti Alto 800 LXI,2014,200000,43381,CT05,ST25,500020,Petrol,Dealer,Manual,Second Owner,22,796,47,5,Hyderabad,Telangana,R4,South
6773,Maruti Alto K10 VXI,2015,285000,40000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,23,998,67,5,Hyderabad,Telangana,R4,South
6774,Hyundai Xcent 1.2 VTVT S,2018,480000,40000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,20,1197,81,5,Hyderabad,Telangana,R4,South
6775,Hyundai Santro Xing GLS,2009,150000,90000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,17,1086,62,5,Hyderabad,Telangana,R4,South
6776,Hyundai Grand i10 CRDi Asta Option,2013,270000,118000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,24,1120,70,5,Hyderabad,Telangana,R4,South
6778,Hyundai Santro Xing GL,2008,105000,128000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,0,1086,62,5,Hyderabad,Telangana,R4,South
6779,Volkswagen Vento 1.5 TDI Highline AT,2016,1000000,60000,CT05,ST25,500020,Diesel,Individual,Automatic,First Owner,22,1498,108,5,Hyderabad,Telangana,R4,South
6780,Maruti Swift Dzire ZXI,2017,650000,70000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,20,1197,83,5,Hyderabad,Telangana,R4,South
6781,Mahindra XUV500 W6 2WD,2014,750000,80000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,15,2179,140,7,Hyderabad,Telangana,R4,South
6782,Tata Safari Storme EX,2015,503000,110000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,14,2179,147,7,Hyderabad,Telangana,R4,South
6783,Maruti Baleno Alpha 1.3,2018,740000,38817,CT05,ST25,500020,Diesel,Dealer,Manual,First Owner,27,1248,74,5,Hyderabad,Telangana,R4,South
6784,Ford Figo Diesel Celebration Edition,2013,310000,90000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,20,1399,68,5,Hyderabad,Telangana,R4,South
6785,Chevrolet Optra Magnum 2.0 LS BSIII,2011,290000,88000,CT05,ST25,500020,Diesel,Individual,Manual,Third Owner,16,1991,123,5,Hyderabad,Telangana,R4,South
6786,Toyota Fortuner 2.8 4WD MT BSIV,2018,3200000,50000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,14,2755,174,7,Hyderabad,Telangana,R4,South
6787,Volkswagen Jetta 1.6 Trendline,2010,225000,80000,CT05,ST25,500020,Petrol,Individual,Manual,Second Owner,14,1595,102,5,Hyderabad,Telangana,R4,South
6788,Maruti Ciaz 1.3 Alpha,2018,925000,23712,CT05,ST25,500020,Diesel,Trustmark Dealer,Manual,First Owner,28,1248,88,5,Hyderabad,Telangana,R4,South
6789,Maruti 800 Std MPFi,2003,65000,90000,CT05,ST25,500020,Petrol,Individual,Manual,Fourth & Above Owner,16,796,37,4,Hyderabad,Telangana,R4,South
6790,Maruti Alto LX,2006,150000,100000,CT05,ST25,500020,Petrol,Individual,Manual,Second Owner,19,796,46,5,Hyderabad,Telangana,R4,South
6791,Hyundai Accent VIVA CRDi,2004,170000,160000,CT05,ST25,500020,Diesel,Individual,Manual,Third Owner,13,1493,82,5,Hyderabad,Telangana,R4,South
6792,Hyundai i10 Asta,2008,215000,70000,CT05,ST25,500020,Petrol,Individual,Manual,Second Owner,20,1197,78,5,Hyderabad,Telangana,R4,South
6793,Renault Duster 110PS Diesel RxL,2013,520000,126000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,19,1461,108,5,Hyderabad,Telangana,R4,South
6794,Maruti Swift Dzire VXI,2015,515000,45000,CT05,ST25,500020,Petrol,Individual,Manual,Second Owner,20,1197,83,5,Hyderabad,Telangana,R4,South
6795,Maruti Swift VXI,2013,450000,41800,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,18,1197,85,5,Hyderabad,Telangana,R4,South
6796,Maruti Alto LXi,2007,130000,88700,CT05,ST25,500020,Petrol,Individual,Manual,Third Owner,19,796,46,5,Hyderabad,Telangana,R4,South
6797,Maruti Ritz VXi,2014,350000,50000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,18,1197,85,5,Hyderabad,Telangana,R4,South
6798,Mahindra Bolero 2011-2019 ZLX,2012,600000,75000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,15,2523,62,7,Hyderabad,Telangana,R4,South
6799,Mahindra Thar CRDe ABS,2018,900000,26235,CT05,ST25,500020,Diesel,Dealer,Manual,First Owner,16,2498,105,6,Hyderabad,Telangana,R4,South
6800,Mahindra Logan Diesel 1.5 DLE,2011,180000,190000,CT05,ST25,500020,Diesel,Individual,Manual,Third Owner,19,1461,65,5,Hyderabad,Telangana,R4,South
6801,Renault KWID 1.0 RXT Optional,2018,330000,30000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,23,999,67,5,Hyderabad,Telangana,R4,South
6802,Hyundai i10 Magna,2009,150000,110000,CT05,ST25,500020,Petrol,Individual,Manual,Second Owner,20,1197,78,5,Hyderabad,Telangana,R4,South
6803,Hyundai i20 2015-2017 Magna 1.2,2017,600000,30000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,18,1197,81,5,Hyderabad,Telangana,R4,South
6804,Mahindra TUV 300 mHAWK100 T8 Dual Tone,2017,750000,60000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,18,1493,100,7,Hyderabad,Telangana,R4,South
6805,Maruti Alto LXi,2010,170000,75000,CT05,ST25,500020,Petrol,Individual,Manual,Second Owner,19,796,46,5,Hyderabad,Telangana,R4,South
6806,Volkswagen Polo 2015-2019 1.0 MPI Comfortline,2018,565000,19000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,18,999,75,5,Hyderabad,Telangana,R4,South
6807,Chevrolet Aveo 1.4 LS,2011,130000,60000,CT05,ST25,500020,Petrol,Individual,Manual,Second Owner,14,1399,92,5,Hyderabad,Telangana,R4,South
6808,Hyundai i20 Sportz Option 1.4 CRDi,2016,595000,60000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,22,1396,88,5,Hyderabad,Telangana,R4,South
6809,Tata Aria Pure LX 4x2,2014,500000,90000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,15,2179,147,7,Hyderabad,Telangana,R4,South
6810,Maruti Ritz VXi,2009,200000,120000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,18,1197,85,5,Hyderabad,Telangana,R4,South
6811,Chevrolet Beat LT,2012,141000,128000,CT05,ST25,500020,Petrol,Individual,Manual,Third Owner,18,1199,79,5,Hyderabad,Telangana,R4,South
6812,Mahindra Bolero SLE BSIII,2011,280000,120000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,13,2523,63,7,Hyderabad,Telangana,R4,South
6813,Ford Freestyle Trend Diesel,2018,650000,20706,CT05,ST25,500020,Diesel,Dealer,Manual,First Owner,23,1499,98,5,Hyderabad,Telangana,R4,South
6814,Hyundai i10 Sportz 1.1L,2010,200000,70000,CT05,ST25,500020,Petrol,Individual,Manual,Second Owner,19,1086,68,5,Hyderabad,Telangana,R4,South
6815,Maruti Omni E 8 Str STD,2016,220000,46706,CT05,ST25,500020,Petrol,Dealer,Manual,First Owner,16,796,34,8,Hyderabad,Telangana,R4,South
6816,Honda Amaze S i-Vtech,2015,390000,50000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,18,1198,86,5,Hyderabad,Telangana,R4,South
6817,Maruti Swift AMT VXI,2018,500000,40000,CT05,ST25,500020,Petrol,Individual,Automatic,First Owner,22,1197,81,5,Hyderabad,Telangana,R4,South
6818,Maruti Eeco 5 Seater AC BSIV,2020,415000,15000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,15,1196,73,5,Hyderabad,Telangana,R4,South
6819,Maruti Dzire LXI,2020,550000,15000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,23,1197,88,5,Hyderabad,Telangana,R4,South
6820,Tata Indigo CS LX (TDI) BS-III,2014,185000,80000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,19,1405,69,5,Hyderabad,Telangana,R4,South
6821,Maruti Alto LXi,2009,135000,100000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,19,796,46,5,Hyderabad,Telangana,R4,South
6822,Maruti Ertiga SHVS VDI,2015,780000,40000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,24,1248,88,7,Hyderabad,Telangana,R4,South
6823,Ford Endeavour 2.5L 4X2,2013,700000,62000,CT05,ST25,500020,Diesel,Dealer,Manual,First Owner,13,2499,141,7,Hyderabad,Telangana,R4,South
6824,Tata Nano Twist XT,2015,165000,25000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,25,624,37,4,Hyderabad,Telangana,R4,South
6825,Tata Indica Vista Aqua 1.4 TDI,2010,125000,120000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,17,1405,71,5,Hyderabad,Telangana,R4,South
6826,Maruti Swift VDI,2013,500000,53000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,22,1248,74,5,Hyderabad,Telangana,R4,South
6827,Maruti Vitara Brezza ZDi Plus Dual Tone,2017,775000,32000,CT05,ST25,500020,Diesel,Dealer,Manual,First Owner,24,1248,88,5,Hyderabad,Telangana,R4,South
6828,Ford EcoSport 1.5 TDCi Titanium BSIV,2014,500000,130000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,22,1498,98,5,Hyderabad,Telangana,R4,South
6829,Tata Zest Quadrajet 1.3 75PS XE,2015,350000,60000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,22,1248,74,5,Hyderabad,Telangana,R4,South
6830,Mahindra Bolero Power Plus Plus Non AC BSIV PS,2017,580000,95000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,15,2523,63,9,Hyderabad,Telangana,R4,South
6831,Hyundai i20 1.2 Asta Option,2017,700000,30000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,18,1197,81,5,Hyderabad,Telangana,R4,South
6832,Hyundai Santro Era,2019,420000,20000,CT05,ST25,500020,Petrol,Individual,Manual,Second Owner,20,1086,68,5,Hyderabad,Telangana,R4,South
6833,Hyundai i10 Magna 1.2 iTech SE,2011,250000,70000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,20,1197,78,5,Hyderabad,Telangana,R4,South
6834,Hyundai Creta 1.6 CRDi SX,2015,850000,108000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,19,1582,126,5,Hyderabad,Telangana,R4,South
6835,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,919999,90150,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,24,1248,88,5,Hyderabad,Telangana,R4,South
6836,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2005,310000,200000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,12,2494,102,8,Hyderabad,Telangana,R4,South
6837,Maruti Alto K10 2010-2014 VXI,2013,250000,35000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,20,998,67,5,Hyderabad,Telangana,R4,South
6838,Honda Amaze S i-DTEC,2016,500000,80000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,25,1498,98,5,Hyderabad,Telangana,R4,South
6839,Renault Duster 85PS Diesel RxL Optional,2012,545000,90000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,20,1461,83,5,Hyderabad,Telangana,R4,South
6840,Tata Zest Quadrajet 1.3 75PS XMS,2018,775000,80000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,22,1248,74,5,Hyderabad,Telangana,R4,South
6841,Toyota Innova 2.5 GX (Diesel) 7 Seater,2013,400000,35000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,12,2494,100,7,Hyderabad,Telangana,R4,South
6842,Hyundai i10 Magna,2008,200000,40000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,20,1197,78,5,Hyderabad,Telangana,R4,South
6843,Toyota Innova Crysta 2.8 GX AT BSIV,2016,1575000,55000,CT05,ST25,500020,Diesel,Individual,Automatic,First Owner,11,2755,171,7,Hyderabad,Telangana,R4,South
6844,Hyundai i20 Sportz Option 1.4 CRDi,2015,600000,40000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,22,1396,88,5,Hyderabad,Telangana,R4,South
6845,Hyundai i20 Active 1.4 SX Dual Tone,2015,580000,74000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,21,1396,88,5,Hyderabad,Telangana,R4,South
6846,Maruti Baleno Alpha 1.3,2018,740000,38817,CT05,ST25,500020,Diesel,Dealer,Manual,First Owner,27,1248,74,5,Hyderabad,Telangana,R4,South
6847,Maruti Swift Dzire VDI,2013,420000,105000,CT05,ST25,500020,Diesel,Individual,Manual,Second Owner,23,1248,74,5,Hyderabad,Telangana,R4,South
6848,Mahindra KUV 100 G80 K4 Plus,2018,450000,20000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,18,1198,82,6,Hyderabad,Telangana,R4,South
6849,Hyundai Verna 1.6 SX,2011,450000,96000,CT05,ST25,500020,Diesel,Individual,Manual,Fourth & Above Owner,22,1582,126,5,Hyderabad,Telangana,R4,South
6850,Renault KWID 1.0 RXT BSIV,2019,220000,90000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,23,999,67,5,Hyderabad,Telangana,R4,South
6851,Ford Classic 1.6 Duratec LXI,2013,350000,90000,CT05,ST25,500020,Petrol,Individual,Manual,First Owner,14,1596,99,5,Hyderabad,Telangana,R4,South
6852,Tata Tiago XT,2017,440000,57000,CT05,ST25,500020,Petrol,Dealer,Manual,First Owner,23,1199,84,5,Hyderabad,Telangana,R4,South
6853,Hyundai Grand i10 1.2 Kappa Magna AT,2019,567000,7000,CT05,ST25,500020,Petrol,Individual,Automatic,First Owner,18,1197,81,5,Hyderabad,Telangana,R4,South
6854,Mahindra Bolero 2011-2019 Plus Non AC BSIV PS,2018,530000,20000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,15,2523,63,9,Hyderabad,Telangana,R4,South
6855,Hyundai i20 Asta 1.4 CRDi,2014,620000,110000,CT05,ST25,500020,Diesel,Individual,Manual,First Owner,22,1396,88,5,Hyderabad,Telangana,R4,South
